track_name,artists,release_year,era,duration_min,danceability,energy,loudness,acousticness,valence
The War Racket,Buffy Sainte-Marie,2017,Streaming growth,4.00995,0.815,0.6409999999999999,-9.345,0.446,0.735
Starwalker,Buffy Sainte-Marie,2017,Streaming growth,3.0947833333333334,0.603,0.908,-3.497,0.0291,0.762
My Country 'Tis of Thy People You're Dying,Buffy Sainte-Marie,2017,Streaming growth,5.595,0.547,0.422,-6.449,0.685,0.509
America The Beautiful,Buffy Sainte-Marie,2017,Streaming growth,2.9096166666666665,0.611,0.439,-8.222000000000001,0.8140000000000001,0.466
Carry it On,Buffy Sainte-Marie,2017,Streaming growth,2.9953166666666666,0.65,0.8759999999999999,-5.398,0.017,0.581
Little Wheel Spin and Spin,Buffy Sainte-Marie,2017,Streaming growth,3.01055,0.63,0.37,-11.246,0.862,0.45
No No Keshagesh,Buffy Sainte-Marie,2017,Streaming growth,4.772783333333333,0.6809999999999999,0.8640000000000001,-5.77,0.0364,0.5329999999999999
Soldier Blue,Buffy Sainte-Marie,2017,Streaming growth,3.7003833333333334,0.551,0.5710000000000001,-7.677,0.2239999999999999,0.285
The Priests of the Golden Bull,Buffy Sainte-Marie,2017,Streaming growth,4.1122,0.474,0.757,-8.085,0.711,0.469
Bury My Heart At Wounded Knee,Buffy Sainte-Marie,2017,Streaming growth,4.566016666666667,0.706,0.862,-3.267,0.195,0.789
Universal Soldier,Buffy Sainte-Marie,2017,Streaming growth,2.6894666666666667,0.58,0.475,-6.23,0.4479999999999999,0.642
Disinformation,Buffy Sainte-Marie,2017,Streaming growth,3.7602,0.615,0.476,-9.45,0.675,0.23
Fallen Angels,Buffy Sainte-Marie,2017,Streaming growth,3.7558333333333334,0.363,0.853,-5.127999999999999,0.263,0.682
Now That The Buffalo's Gone,Buffy Sainte-Marie,2017,Streaming growth,2.7958333333333334,0.4639999999999999,0.451,-5.709,0.614,0.1969999999999999
Working For The Government,Buffy Sainte-Marie,2017,Streaming growth,3.6113333333333335,0.5589999999999999,0.957,-3.0269999999999997,0.000541,0.5
The Big Ones Get Away,Buffy Sainte-Marie,2017,Streaming growth,4.118233333333333,0.632,0.7120000000000001,-8.308,0.539,0.644
The War Racket (Unplugged),Buffy Sainte-Marie,2017,Streaming growth,3.95395,0.495,0.525,-6.3870000000000005,0.765,0.498
All Lips 'N' Hips,Electric Boys,2019,Streaming growth,4.413783333333333,0.561,0.927,-9.808,0.0886,0.11
What You Say,Saigon Kick,2019,Streaming growth,3.816666666666667,0.483,0.821,-10.011,0.000158,0.708
Crazy Bitch,Buckcherry,2019,Streaming growth,3.3946666666666667,0.637,0.973,-3.1860000000000004,0.0234,0.647
One Step Away,Ratt,2019,Streaming growth,4.836666666666667,0.556,0.823,-10.711,0.00477,0.7240000000000001
Louder,Britny Fox,2019,Streaming growth,3.8977833333333334,0.537,0.8370000000000001,-10.215,6.879999999999999e-05,0.6509999999999999
The Body Thief,Faster Pussycat,2019,Streaming growth,4.945116666666666,0.536,0.947,-8.133,0.00298,0.498
Lonely Nights,White Lion,2019,Streaming growth,4.18355,0.445,0.8170000000000001,-6.15,0.00926,0.392
On the Line,Tangier,2019,Streaming growth,4.70645,0.4479999999999999,0.777,-8.604,0.0692,0.5660000000000001
A Million Dreams,Susan Boyle;Michael Ball,2019,Streaming growth,4.57645,0.3,0.361,-10.212,0.628,0.187
Stand By Me,Susan Boyle,2019,Streaming growth,2.952,0.318,0.317,-10.751,0.411,0.22
500 Miles,Susan Boyle,2019,Streaming growth,3.63355,0.32,0.14,-11.896,0.897,0.2739999999999999
Climb Every Mountain,Susan Boyle,2019,Streaming growth,3.04445,0.162,0.283,-10.604,0.961,0.0781
I Dreamed a Dream,Susan Boyle,2019,Streaming growth,3.19645,0.292,0.385,-8.76,0.795,0.0943
Wild Horses,Susan Boyle,2019,Streaming growth,4.9188833333333335,0.214,0.162,-14.008,0.914,0.1009999999999999
Perfect Day,Susan Boyle,2019,Streaming growth,4.514883333333334,0.283,0.178,-14.28,0.725,0.037
Amazing Grace,Susan Boyle,2019,Streaming growth,3.59,0.302,0.162,-14.747,0.895,0.0976
Mad World,Susan Boyle,2019,Streaming growth,4.030883333333334,0.363,0.186,-14.204,0.858,0.1159999999999999
Cry Me a River,Susan Boyle,2019,Streaming growth,2.71445,0.233,0.1939999999999999,-13.764,0.926,0.119
Hallelujah,Susan Boyle,2019,Streaming growth,3.88,0.259,0.1669999999999999,-13.194,0.941,0.0945
Unchained Melody,Susan Boyle,2019,Streaming growth,3.8033333333333332,0.34,0.145,-11.042,0.965,0.222
Over the Rainbow,Susan Boyle,2019,Streaming growth,5.69845,0.161,0.307,-10.884,0.8170000000000001,0.21
Daydream Believer,Susan Boyle,2019,Streaming growth,3.3273333333333333,0.429,0.0993,-16.209,0.961,0.286
What a Wonderful World,Susan Boyle,2019,Streaming growth,3.6928833333333335,0.193,0.188,-10.425,0.895,0.127
You Raise Me Up (feat. Lakewood Church Choir) - Live,Susan Boyle;Lakewood Church Choir;Steve Anderson,2019,Streaming growth,3.8091166666666667,0.304,0.433,-7.474,0.81,0.104
Who I Was Born to Be,Susan Boyle,2019,Streaming growth,4.16755,0.2189999999999999,0.478,-7.284,0.516,0.191
I Believe in Miracles - Live,Supersuckers;Eddie Vedder,2020,Streaming native,3.541,0.2339999999999999,0.843,-5.864,0.0015199999999999,0.25
Suavemente,Elvis Crespo,1998,Pre-streaming,4.45,0.8109999999999999,0.88,-2.972,0.254,0.915
Nuestra Cancion,Elvis Crespo,1998,Pre-streaming,3.48,0.691,0.8909999999999999,-2.912,0.452,0.934
Luna Llena,Elvis Crespo,1998,Pre-streaming,4.427783333333333,0.802,0.944,-3.531,0.442,0.94
Me Arrepiento,Elvis Crespo,1998,Pre-streaming,3.774,0.805,0.909,-3.263,0.488,0.905
Princesita,Elvis Crespo,1998,Pre-streaming,4.791783333333333,0.8009999999999999,0.905,-3.122,0.475,0.956
Tu Sonrisa,Elvis Crespo,1998,Pre-streaming,4.569333333333334,0.7859999999999999,0.912,-2.8939999999999997,0.401,0.853
Yo Me Moriré,Elvis Crespo,1998,Pre-streaming,3.5406666666666666,0.8079999999999999,0.934,-3.983,0.628,0.8859999999999999
Llorando,Elvis Crespo,1998,Pre-streaming,3.9448833333333333,0.802,0.939,-3.412,0.487,0.962
¿Por Qué?,Elvis Crespo,1998,Pre-streaming,4.40845,0.743,0.911,-3.92,0.387,0.871
Te Vas,Elvis Crespo,1998,Pre-streaming,4.30845,0.721,0.8170000000000001,-3.821,0.555,0.6559999999999999
Dreamsville - Remastered,Henry Mancini,1995,Pre-streaming,3.917116666666667,0.353,0.0728,-21.625,0.961,0.0781
My Manne Shelly,Henry Mancini,1995,Pre-streaming,2.594883333333333,0.758,0.235,-18.864,0.106,0.812
Big Noise From Winnetka,Henry Mancini,1995,Pre-streaming,2.6626666666666665,0.759,0.327,-16.983,0.335,0.4429999999999999
"Sing, Sing, Sing",Henry Mancini,1995,Pre-streaming,3.1988833333333333,0.616,0.3289999999999999,-13.035,0.162,0.575
Mr. Lucky - Remastered - 1995,Henry Mancini,1995,Pre-streaming,2.21,0.41,0.237,-17.567999999999998,0.157,0.285
One Eyed Cat,Henry Mancini,1995,Pre-streaming,3.2611166666666667,0.474,0.147,-18.165,0.5820000000000001,0.513
Blue Satin - Remastered - 1995,Henry Mancini,1995,Pre-streaming,2.5566666666666666,0.395,0.1989999999999999,-18.179,0.4589999999999999,0.107
A Powdered Wig,Henry Mancini,1995,Pre-streaming,2.6351166666666668,0.495,0.278,-16.625999999999998,0.2339999999999999,0.848
High Time,Henry Mancini,1995,Pre-streaming,2.35,0.604,0.731,-12.983,0.373,0.93
The Second Time Around,Henry Mancini,1995,Pre-streaming,2.826,0.2319999999999999,0.181,-16.39,0.883,0.165
"Theme From ""The Great Impostor"" - Remastered - 1995",Henry Mancini,1995,Pre-streaming,2.7466666666666666,0.5429999999999999,0.3829999999999999,-14.552,0.385,0.416
Blue Mantilla,Henry Mancini,1995,Pre-streaming,2.4882166666666667,0.45,0.17,-18.077,0.931,0.406
Breakfast At Tiffany's - Remastered - 1995,Henry Mancini,1995,Pre-streaming,2.7722166666666666,0.385,0.147,-20.644,0.7390000000000001,0.188
Holly,Henry Mancini,1995,Pre-streaming,3.3171166666666667,0.479,0.1169999999999999,-20.967,0.6609999999999999,0.271
Experiment In Terror - Remastered - 1995,Henry Mancini,1995,Pre-streaming,2.2937833333333333,0.3989999999999999,0.305,-14.772,0.6679999999999999,0.366
Fluters' Ball,Henry Mancini,1995,Pre-streaming,3.3111166666666665,0.629,0.108,-20.586,0.89,0.546
White On White,Henry Mancini,1995,Pre-streaming,2.151116666666667,0.462,0.0068099999999999,-33.421,0.996,0.196
Baby Elephant Walk - Remastered in 1995,Henry Mancini,1995,Pre-streaming,2.7211166666666666,0.7709999999999999,0.298,-13.91,0.4679999999999999,0.774
Just for Tonight (Vocal),Henry Mancini,1995,Pre-streaming,2.06,0.488,0.25,-17.336,0.2739999999999999,0.7040000000000001
Days Of Wine And Roses (Vocal) - 1995 Remastered,Henry Mancini,1995,Pre-streaming,2.11555,0.2239999999999999,0.1169999999999999,-16.359,0.872,0.223
Too Little Time,Henry Mancini,1995,Pre-streaming,3.86045,0.2,0.118,-17.234,0.964,0.0868
Bachelor In Paradise,Henry Mancini,1995,Pre-streaming,2.52555,0.3939999999999999,0.3229999999999999,-15.264,0.3670000000000001,0.768
Charade (Vocal) - Remastered,Henry Mancini,1995,Pre-streaming,2.6022166666666666,0.304,0.266,-14.311,0.79,0.0656
Latin Snowfall,Henry Mancini,1995,Pre-streaming,2.55,0.479,0.251,-20.611,0.809,0.449
Royal Blue - 1995 Remastered,Henry Mancini,1995,Pre-streaming,3.18445,0.286,0.1689999999999999,-16.095,0.8740000000000001,0.0974
"It Had Better Be Tonight (Vocal) - From the Mirisch-G & E Production ""The Pink Panther""",Henry Mancini,1995,Pre-streaming,1.9573333333333334,0.53,0.457,-10.362,0.7879999999999999,0.637
Piano And Strings - 1995 Remastered,Henry Mancini,1995,Pre-streaming,2.5893333333333333,0.315,0.0945,-18.293,0.8909999999999999,0.168
Soldier In The Rain (Vocal),Henry Mancini,1995,Pre-streaming,2.931783333333333,0.254,0.0496,-17.689,0.966,0.0386
How Soon,Henry Mancini,1995,Pre-streaming,2.7977833333333333,0.2239999999999999,0.183,-13.665,0.965,0.178
Quiet Nights Of Quiet Stars,Henry Mancini,1995,Pre-streaming,2.4182166666666665,0.3,0.203,-22.361,0.556,0.185
Come To The Mardi Gras,Henry Mancini,1995,Pre-streaming,1.9648833333333333,0.406,0.366,-17.303,0.212,0.4039999999999999
The Great Race March (A Patriotic Medley),Henry Mancini,1995,Pre-streaming,1.82445,0.55,0.599,-9.918,0.6559999999999999,0.345
Moment To Moment - Remastered - 1995,Henry Mancini,1995,Pre-streaming,2.4462166666666665,0.237,0.283,-15.616,0.731,0.23
Something For Sophia,Henry Mancini,1995,Pre-streaming,2.56,0.349,0.489,-15.237,0.5670000000000001,0.915
We've Loved Before (Vocal),Henry Mancini,1995,Pre-streaming,2.776666666666667,0.27,0.21,-19.237,0.929,0.133
The Swing March,Henry Mancini,1995,Pre-streaming,2.1248833333333335,0.718,0.8220000000000001,-13.146,0.496,0.415
Scottie Beam,Freddie Gibbs;The Alchemist;Rick Ross,2020,Streaming native,4.06755,0.523,0.654,-9.531,0.815,0.544
"Something to Rap About (feat. Tyler, The Creator)","Freddie Gibbs;The Alchemist;Tyler, The Creator",2020,Streaming native,4.709333333333333,0.406,0.524,-11.071,0.469,0.412
Hold On I'm Comin',Aretha Franklin,1981,Pre-streaming,5.241783333333333,0.731,0.83,-8.472000000000001,0.125,0.852
Living In the Streets,Aretha Franklin,1981,Pre-streaming,3.9128833333333333,0.743,0.82,-10.416,0.0429,0.941
There's a Star for Everyone,Aretha Franklin,1981,Pre-streaming,4.448883333333334,0.387,0.563,-10.995,0.271,0.4539999999999999
You Can't Always Get What You Want,Aretha Franklin,1981,Pre-streaming,5.296883333333334,0.721,0.879,-10.717,0.0954,0.723
It's My Turn,Aretha Franklin,1981,Pre-streaming,5.50645,0.396,0.529,-10.115,0.37,0.413
Truth and Honesty,Aretha Franklin,1981,Pre-streaming,4.26645,0.698,0.785,-10.018,0.134,0.925
Search On,Aretha Franklin,1981,Pre-streaming,4.816,0.504,0.3989999999999999,-11.3,0.4539999999999999,0.281
Whole Lot of Me,Aretha Franklin,1981,Pre-streaming,3.40555,0.69,0.813,-10.326,0.173,0.853
Kind of Man,Aretha Franklin,1981,Pre-streaming,4.31845,0.33,0.3829999999999999,-11.694,0.349,0.284
Hold On I'm Comin' - Extended Version,Aretha Franklin,1981,Pre-streaming,6.71845,0.775,0.72,-10.309,0.0543,0.923
Livin' In the Streets - Extended Version,Aretha Franklin,1981,Pre-streaming,6.249783333333333,0.742,0.8009999999999999,-11.06,0.0181,0.963
"It's My Turn - 7"" Version",Aretha Franklin,1981,Pre-streaming,4.21445,0.337,0.5379999999999999,-10.167,0.341,0.429
"Promises, Promises",Dionne Warwick,1968,Pre-streaming,3.03955,0.502,0.6609999999999999,-8.645,0.476,0.853
Little Green Apples,Dionne Warwick,1968,Pre-streaming,3.92355,0.366,0.4029999999999999,-12.913,0.542,0.467
Where Is Love,Dionne Warwick,1968,Pre-streaming,2.91955,0.41,0.124,-16.114,0.872,0.119
"Whoever You Are, I Love You",Dionne Warwick,1968,Pre-streaming,4.34555,0.28,0.225,-14.541,0.812,0.153
Where Am I Going,Dionne Warwick,1968,Pre-streaming,3.1466666666666665,0.289,0.405,-10.706,0.6990000000000001,0.238
Wanting Things,Dionne Warwick,1968,Pre-streaming,2.4188833333333335,0.259,0.222,-14.237,0.727,0.136
Lonely in My Heart,Dionne Warwick,1968,Pre-streaming,2.9366666666666665,0.467,0.484,-9.715,0.561,0.268
Yesterday I Heard the Rain,Dionne Warwick,1968,Pre-streaming,2.7882166666666666,0.278,0.422,-11.584,0.498,0.2689999999999999
"Use It Up, Wear It Out",Odyssey,2010,Streaming growth,4.034883333333333,0.892,0.43,-16.67,0.384,0.679
The Last Mall,Steely Dan,2003,Pre-streaming,3.5993333333333335,0.826,0.522,-6.721,0.411,0.763
Things I Miss the Most,Steely Dan,2003,Pre-streaming,3.97955,0.866,0.457,-7.971,0.129,0.637
Blues Beach,Steely Dan,2003,Pre-streaming,4.45445,0.933,0.4639999999999999,-8.789,0.223,0.7240000000000001
Godwhacker,Steely Dan,2003,Pre-streaming,4.956666666666667,0.828,0.5379999999999999,-9.237,0.1989999999999999,0.6509999999999999
Slang of Ages,Steely Dan,2003,Pre-streaming,4.232216666666667,0.901,0.335,-9.237,0.146,0.8
Green Book,Steely Dan,2003,Pre-streaming,5.919333333333333,0.7809999999999999,0.321,-9.141,0.263,0.534
Pixeleen,Steely Dan;Carolyn Leonhart,2003,Pre-streaming,4.009116666666666,0.836,0.444,-7.786,0.1639999999999999,0.838
Lunch with Gina,Steely Dan,2003,Pre-streaming,4.428883333333333,0.7609999999999999,0.606,-8.716000000000001,0.1639999999999999,0.812
Everything Must Go,Steely Dan,2003,Pre-streaming,6.75555,0.748,0.487,-8.08,0.047,0.379
Gaslighting Abbie,Steely Dan,2000,Pre-streaming,5.8966666666666665,0.858,0.546,-8.08,0.331,0.8240000000000001
What a Shame About Me,Steely Dan,2000,Pre-streaming,5.29,0.883,0.4,-9.648,0.295,0.669
Two Against Nature,Steely Dan,2000,Pre-streaming,6.297783333333333,0.6990000000000001,0.784,-7.955,0.119,0.809
Janie Runaway,Steely Dan,2000,Pre-streaming,4.151783333333333,0.916,0.365,-8.676,0.077,0.7490000000000001
Almost Gothic,Steely Dan,2000,Pre-streaming,4.16555,0.8079999999999999,0.456,-11.07,0.664,0.3829999999999999
Jack of Speed,Steely Dan,2000,Pre-streaming,6.293333333333333,0.899,0.3879999999999999,-9.037,0.345,0.69
Cousin Dupree,Steely Dan,2000,Pre-streaming,5.47155,0.8320000000000001,0.5539999999999999,-8.918,0.17,0.8590000000000001
Negative Girl,Steely Dan,2000,Pre-streaming,5.58,0.635,0.39,-12.198,0.61,0.419
Babylon Sisters - Live,Steely Dan,1995,Pre-streaming,6.792216666666667,0.57,0.434,-12.845,0.446,0.525
Green Earrings - Live,Steely Dan,1995,Pre-streaming,5.34955,0.636,0.8190000000000001,-10.332,0.155,0.615
Bodhisattva - Live,Steely Dan,1995,Pre-streaming,5.783333333333333,0.585,0.937,-9.51,0.0289,0.662
Reelin' in the Years - Live,Steely Dan,1995,Pre-streaming,6.40155,0.6509999999999999,0.889,-9.537,0.157,0.711
Josie - Live,Steely Dan,1995,Pre-streaming,6.1928833333333335,0.601,0.7709999999999999,-10.057,0.0567,0.762
Book of Liars - Live,Steely Dan,1995,Pre-streaming,4.316666666666666,0.4970000000000001,0.474,-14.465,0.5,0.703
Peg - Live,Steely Dan,1995,Pre-streaming,4.32,0.684,0.737,-11.298,0.272,0.826
Third World Man - Live,Steely Dan,1995,Pre-streaming,6.633333333333334,0.65,0.262,-14.048,0.6659999999999999,0.183
Kid Charlemagne - Live,Steely Dan,1995,Pre-streaming,5.267783333333333,0.536,0.867,-11.044,0.0589,0.551
Sign in Stranger - Live,Steely Dan,1995,Pre-streaming,6.561116666666667,0.762,0.429,-13.668,0.439,0.648
Distance (feat. A Boogie Wit da Hoodie),Jucee Froot;A Boogie Wit da Hoodie,2020,Streaming native,2.8087333333333335,0.87,0.417,-6.391,0.242,0.436
Girls Kissing Girls (feat. Juicy J),Jucee Froot;Juicy J,2020,Streaming native,3.5929333333333333,0.8079999999999999,0.799,-3.028,0.00241,0.691
The First,Tegan and Sara,2000,Pre-streaming,3.2182166666666667,0.6609999999999999,0.912,-5.974,0.494,0.67
Frozen,Tegan and Sara,2000,Pre-streaming,2.73445,0.644,0.8909999999999999,-6.351,0.218,0.757
My Number,Tegan and Sara,2000,Pre-streaming,4.15155,0.6729999999999999,0.711,-7.379,0.521,0.518
All You Got,Tegan and Sara,2000,Pre-streaming,3.00955,0.578,0.925,-6.149,0.1009999999999999,0.539
Not with You,Tegan and Sara,2000,Pre-streaming,3.556216666666667,0.512,0.901,-5.553,0.0553,0.725
Cereal (feat. Kenny Mason),IDK;JID;Kenny Mason,2020,Streaming native,3.3143833333333332,0.669,0.617,-8.011000000000001,0.0733,0.613
Talk to Me,Fiona,2017,Streaming growth,3.844,0.639,0.745,-9.399,0.32,0.779
SUGAR (Remix) [feat. Dua Lipa],BROCKHAMPTON;Dua Lipa,2020,Streaming native,3.70015,0.6609999999999999,0.523,-5.902,0.483,0.536
Hey Little Rockabye,Buffy Sainte-Marie,2020,Streaming native,1.8666666666666667,0.5429999999999999,0.451,-8.352,0.667,0.494
Chattering,B.o.B,2020,Streaming native,3.3066666666666666,0.825,0.48,-9.896,0.0158,0.4379999999999999
Bad Child,Tones And I,2020,Streaming native,3.691116666666667,0.7559999999999999,0.5539999999999999,-4.24,0.402,0.596
Can't Be Happy All The Time,Tones And I,2020,Streaming native,4.305983333333334,0.4629999999999999,0.24,-6.4479999999999995,0.541,0.245
What About Me,SLMN;Emerson;anders,2020,Streaming native,2.2532666666666668,0.7709999999999999,0.585,-8.244,0.3989999999999999,0.239
One Foot In,SLMN;Emerson,2020,Streaming native,2.0111166666666667,0.513,0.479,-10.625,0.847,0.201
Looking For Me,Paul Woolford;Diplo;Kareen Lomax,2020,Streaming native,3.5242,0.6409999999999999,0.529,-11.536,0.00441,0.449
Right Now,PHresher;Cardi B,2017,Streaming growth,3.7424166666666667,0.621,0.58,-6.891,0.272,0.345
Best of Me,Daniel Powter,2019,Streaming growth,3.9642166666666667,0.541,0.391,-11.543,0.545,0.216
Flinch,Alanis Morissette,2019,Streaming growth,6.05555,0.519,0.513,-7.798999999999999,0.0957,0.186
Brace Yourself,The Red Jumpsuit Apparatus,2020,Streaming native,3.45,0.491,0.966,-2.883,0.00186,0.327
Place Called Bass,Bass Inc.;Krazy;MC Nas-D,1994,Pre-streaming,3.759333333333333,0.846,0.848,-11.076,0.00277,0.7170000000000001
As Long as There's an Apple Tree,Dionne Warwick,1968,Pre-streaming,2.0853333333333333,0.505,0.369,-13.921,0.732,0.555
"Up, up and Away",Dionne Warwick,1968,Pre-streaming,2.6808833333333335,0.47,0.435,-12.177,0.657,0.517
You're My World,Dionne Warwick,1968,Pre-streaming,3.1151166666666668,0.381,0.526,-7.731,0.518,0.441
(Theme From) Valley of the Dolls,Dionne Warwick,1968,Pre-streaming,3.6473333333333335,0.23,0.273,-13.277,0.871,0.0868
Silent Voices,Dionne Warwick,1968,Pre-streaming,3.1702166666666667,0.342,0.61,-8.716000000000001,0.618,0.501
Do You Know the Way to San Jose,Dionne Warwick,1968,Pre-streaming,2.990666666666667,0.6579999999999999,0.657,-7.792000000000003,0.5920000000000001,0.888
For the Rest of My Life,Dionne Warwick,1968,Pre-streaming,3.192,0.389,0.473,-8.368,0.772,0.489
Where Would I Go,Dionne Warwick,1968,Pre-streaming,2.7411166666666666,0.4479999999999999,0.419,-9.143,0.405,0.38
Walking Backwards Down the Road,Dionne Warwick,1968,Pre-streaming,3.0211166666666665,0.6940000000000001,0.32,-11.156,0.6890000000000001,0.534
Made to Be Broken,Lou Gramm,2009,Pre-streaming,3.546666666666667,0.513,0.904,-4.132,0.026,0.5
Redeemer,Lou Gramm,2009,Pre-streaming,4.272666666666667,0.481,0.879,-4.3180000000000005,0.0373,0.413
Willing to Forgive,Lou Gramm,2009,Pre-streaming,3.52645,0.562,0.74,-5.254,0.00294,0.374
That's the Way God Planned It,Lou Gramm,2009,Pre-streaming,4.110216666666667,0.5770000000000001,0.763,-6.1679999999999975,0.145,0.537
Baptized By Fire,Lou Gramm,2009,Pre-streaming,3.9682166666666667,0.5770000000000001,0.87,-4.49,0.011,0.542
(I Wanna) Testify,Lou Gramm,2009,Pre-streaming,3.45755,0.669,0.795,-4.329,0.121,0.489
So Great,Lou Gramm,2009,Pre-streaming,4.04645,0.478,0.8490000000000001,-4.388999999999999,0.00809,0.413
Single Vision,Lou Gramm,2009,Pre-streaming,4.031333333333333,0.528,0.858,-4.355,0.0102,0.581
Rattle Yer Bones,Lou Gramm,2009,Pre-streaming,3.912,0.59,0.892,-3.196,0.00822,0.4370000000000001
You Saved Me,Lou Gramm,2009,Pre-streaming,4.748666666666667,0.54,0.596,-5.75,0.408,0.303
Heaven Or Hell,Don Toliver,2020,Streaming native,3.0580666666666665,0.65,0.589,-8.02,0.375,0.4379999999999999
Euphoria (feat. Travis Scott & Kaash Paige),Don Toliver;Kaash Paige;Travis Scott,2020,Streaming native,3.6000666666666667,0.584,0.306,-8.401,0.52,0.096
Cardigan,Don Toliver,2020,Streaming native,2.64515,0.747,0.4970000000000001,-6.5420000000000025,0.248,0.0663
After Party,Don Toliver,2020,Streaming native,2.7986,0.629,0.6920000000000001,-8.045,0.00981,0.4529999999999999
Wasted,Don Toliver,2020,Streaming native,2.8535,0.743,0.753,-4.479,0.0714,0.6970000000000001
Can't Feel My Legs,Don Toliver,2020,Streaming native,3.01125,0.703,0.653,-6.226,0.237,0.414
Candy,Don Toliver,2020,Streaming native,3.9410333333333334,0.593,0.612,-6.39,0.0907,0.387
Company,Don Toliver,2020,Streaming native,3.411983333333333,0.501,0.3289999999999999,-10.978,0.828,0.4
Had Enough (feat. Quavo & Offset),Don Toliver;Offset;Quavo,2020,Streaming native,2.6188833333333332,0.748,0.789,-4.579,0.26,0.67
Spaceship (feat. Sheck Wes),Don Toliver;Sheck Wes,2020,Streaming native,3.085716666666667,0.7240000000000001,0.693,-5.379,0.445,0.713
No Photos,Don Toliver,2020,Streaming native,2.9216166666666665,0.752,0.7290000000000001,-5.436,0.29,0.366
No Idea,Don Toliver,2020,Streaming native,2.573733333333333,0.652,0.631,-5.718,0.524,0.35
We Never Saw It Coming,Maxwell,2018,Streaming growth,3.9457833333333334,0.236,0.136,-10.157,0.92,0.0677
Rescue Dog,Train,2020,Streaming native,3.6067833333333335,0.487,0.652,-7.274,0.00474,0.4539999999999999
FREAK,Tyga;Megan Thee Stallion,2020,Streaming native,2.901116666666667,0.933,0.556,-6.115,0.0043799999999999,0.504
Give Me Strength [edit],Love Regenerator;Calvin Harris,2020,Streaming native,3.2487666666666666,0.633,0.918,-8.208,0.0334,0.7859999999999999
Peace Love Happiness [edit],Love Regenerator;Calvin Harris,2020,Streaming native,3.4224833333333335,0.606,0.984,-6.154,0.00389,0.573
Give Me Strength,Love Regenerator;Calvin Harris,2020,Streaming native,6.215833333333333,0.512,0.905,-8.454,0.00299,0.4970000000000001
Peace Love Happiness,Love Regenerator;Calvin Harris,2020,Streaming native,7.578266666666667,0.778,0.959,-7.289,0.000405,0.51
Peace Love Happiness - Acid Reprise,Love Regenerator;Calvin Harris,2020,Streaming native,6.2743166666666665,0.746,0.7909999999999999,-10.709,0.00687,0.4539999999999999
Qué Chimba,Maluma,2020,Streaming native,2.8290166666666665,0.726,0.949,-3.4160000000000004,0.0112,0.595
Chasing Rainbows (feat. Kesha),Big Freedia;Kesha,2020,Streaming native,3.17915,0.728,0.94,-2.58,0.0687,0.711
Lonely Hearts,JoJo,2020,Streaming native,3.3968833333333333,0.647,0.6559999999999999,-5.018,0.294,0.313
Comeback (feat. Tory Lanez and 30 Roc),JoJo;Tory Lanez;30 Roc,2020,Streaming native,2.9208666666666665,0.616,0.537,-7.7189999999999985,0.0932,0.465
Worst Behaviour,ALMA;Tove Lo,2019,Streaming growth,2.674366666666667,0.6629999999999999,0.5579999999999999,-6.544,0.282,0.196
If You're Lookin' For A Way Out,Odyssey,2008,Pre-streaming,4.297116666666667,0.5589999999999999,0.532,-8.522,0.377,0.326
"Easy Come, Easy Go",Odyssey,2008,Pre-streaming,3.2466666666666666,0.677,0.7809999999999999,-8.522,0.222,0.753
Each Day I Fall In Love With You Again,Odyssey,2008,Pre-streaming,3.9093333333333335,0.488,0.506,-8.308,0.669,0.231
You Never Really Had It At All,Odyssey,2008,Pre-streaming,3.2062166666666667,0.645,0.446,-7.877999999999999,0.636,0.4270000000000001
Shades Of Blue,Odyssey,2008,Pre-streaming,3.997333333333333,0.532,0.675,-9.131,0.1009999999999999,0.713
Walk Little Dolly,Dionne Warwick,1967,Pre-streaming,3.41245,0.433,0.41,-10.047,0.878,0.4379999999999999
Beginning of Loneliness,Dionne Warwick,1967,Pre-streaming,3.40955,0.331,0.452,-9.405,0.847,0.5579999999999999
Another Night,Dionne Warwick,1967,Pre-streaming,2.478,0.6,0.784,-9.256,0.578,0.877
The Windows of the World,Dionne Warwick,1967,Pre-streaming,3.3728833333333332,0.617,0.107,-21.131,0.95,0.384
Somewhere,Dionne Warwick,1967,Pre-streaming,4.34755,0.4639999999999999,0.257,-11.295,0.515,0.396
You've Gonna Hear from Me,Dionne Warwick,1967,Pre-streaming,4.431333333333333,0.361,0.16,-13.062,0.883,0.206
Love,Dionne Warwick,1967,Pre-streaming,2.80755,0.687,0.318,-9.482,0.542,0.503
What's Good About Good-bye,Dionne Warwick,1967,Pre-streaming,2.7522166666666665,0.307,0.156,-12.864,0.884,0.184
Glamour Flows,Martha Wash,2020,Streaming native,3.1374,0.669,0.738,-7.383999999999999,0.0236,0.623
Like Fire,Martha Wash,2020,Streaming native,3.7258333333333336,0.6509999999999999,0.8320000000000001,-6.37,0.146,0.439
Soaring Free,Martha Wash,2020,Streaming native,3.3436666666666666,0.43,0.6559999999999999,-6.309,0.0644,0.411
Flowers Blossom,Martha Wash,2020,Streaming native,3.50025,0.465,0.508,-6.356,0.0837,0.134
Never Enough Money,Martha Wash,2020,Streaming native,2.8756,0.721,0.685,-6.2520000000000024,0.00572,0.73
Don't Forget My Name,Martha Wash,2020,Streaming native,2.907766666666667,0.83,0.763,-6.763999999999999,0.033,0.728
